"timestamp","mig","operation","job","numéro_du_cordon","numéro_de_pièce","numéro_de_serie_de_la_pièce","intensité","tension","vitessedévidage","Courant","Tension","Vitessededévidage","Tension_de_soudage","Vitesse_de_dévidage","Courant_de_soudage_MMA","Dynamique_MMA","CEL_intensité","CEL_dynamique","Intensité_I1_TIG","Courant_de_descente_TIG","TIG_balance","Valeur_commande_courant","Valeur_commande_dévidoir","TIG_courant_d'amoçage","TIG_courant_d'extinction","TIG_diamètre_d'électrode","TIG_rampe_amorçage","TIG_rampe_d'extinction","Correction_de_hauteur_d’arc","Courant_hotstart_MMA","CEL_Hostart_intensité","Correction_dynamique_pulsé","Dynamique","puissance","Stabilisateur_de_hauteur_d’arc_(PMC)","Stabilisateur_de_pénétration","énergie","intensité_moteur_3","intensité_moteur_2","Intensité_moteur_3","M1_courant_moteur","M2_courant_moteur","M3_courant_moteur","Pression_du_crossjet","débit_eau","MIG_gaz_rv","MIG_gaz_rv_2","Gaz_total_consommé","température_eau","Heures_activation_débit","Heures_générateur_ON"
"2025-04-11 11:54:54.673689","MIG CMT","C119 OP01","0738","9248.0",NULL,NULL,"211","16","9.3","221","18.2",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","5.8","1.04","0.35",NULL,"1","7",NULL,NULL,"1.02",NULL,NULL,"286118","33","285.4","11625.8"
"2025-04-11 11:54:59.085122","MIG CMT","C137 OP01","0737","9249.0",NULL,NULL,"252","18.9","13.4","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","7.9","1.51","0.38",NULL,"3","5",NULL,NULL,"1.02",NULL,NULL,"286118","33","285.4","11625.8"
"2025-04-11 11:55:03.489592","MIG CMT","C137 OP01","0737","9249.0",NULL,NULL,"258","18.8","14.1","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5","0","0","29.1","1.55","0.35",NULL,"3","5",NULL,NULL,"1.02",NULL,NULL,"286118","33","285.4","11625.8"
"2025-04-11 11:55:07.977907","MIG CMT","C137 OP01","0730","9250.0",NULL,NULL,"257","19.6","13.5","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5","0","0","3.5","1.54","0.31",NULL,"2","5",NULL,NULL,"1.03",NULL,NULL,"286118","33","285.4","11625.8"
"2025-04-11 11:55:12.721719","MIG CMT","C379 OP01","0730","9250.0",NULL,NULL,"251","19.1","13.8","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","22.9","0.12","0.15",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286121","33","285.4","11625.8"
"2025-04-11 11:55:17.173615","MIG CMT","C1973 OP01","0701","9251.0",NULL,NULL,"261","18.6","13.7","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5.1","0","0","11.6","1.57","0.41",NULL,"3","6",NULL,NULL,"1.02",NULL,NULL,"286121","33","285.4","11625.8"
"2025-04-11 11:55:21.552185","MIG CMT","C1973 OP01","0701","9252.0",NULL,NULL,"246","17.5","12","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","0","0","0","0.033","0.78","0.36",NULL,"1","1",NULL,NULL,"1.03",NULL,NULL,"286121","33","285.4","11625.8"
"2025-04-11 11:55:25.989063","MIG CMT","C1979 OP01","0698","9252.0",NULL,NULL,"258","16.9","11.6","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.5","0","0","18.1","0.15","0.1",NULL,"0","0",NULL,NULL,"1.04",NULL,NULL,"286121","33","285.4","11625.8"
"2025-04-11 11:55:30.572289","MIG CMT","C1991 OP01","0697","9253.0",NULL,NULL,"254","18.1","13.3","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","15.2","1.3","0.41",NULL,"3","8",NULL,NULL,"1.03",NULL,NULL,"286124","33","285.4","11625.8"
"2025-04-11 11:55:35.252554","MIG CMT","C1995 OP01","0695","9254.0",NULL,NULL,"264","18.5","13.4","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5.2","0","0","14","1.5","0.45",NULL,"3","8",NULL,NULL,"1.03",NULL,NULL,"286124","33","285.4","11625.8"
"2025-04-11 11:55:39.853421","MIG CMT","C1997 OP01","0694","9255.0",NULL,NULL,"263","17.8","12.6","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5.1","0","0","7.2","1.48","0.4",NULL,"3","4",NULL,NULL,"1.03",NULL,NULL,"286124","33","285.4","11625.8"
"2025-04-11 11:55:44.216315","MIG CMT","C1997 OP01","0694","9255.0",NULL,NULL,"270","17.8","13.4","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5.1","0","0","10.1","1.52","0.39",NULL,"3","4",NULL,NULL,"1.03",NULL,NULL,"286124","33","285.4","11625.8"
"2025-04-11 11:55:48.627716","MIG CMT","C1997 OP01","0694","9255.0",NULL,NULL,"270","17.8","13.4","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","2.6","1.42","0.47",NULL,"2","5",NULL,NULL,"1.03",NULL,NULL,"286127","33","285.4","11625.8"
"2025-04-11 11:55:53.03673","MIG CMT","C1977 OP01","0699","9258.0",NULL,NULL,"260","17.3","11.9","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","1.3","1.49","0.35",NULL,"3","5",NULL,NULL,"1.03",NULL,NULL,"286127","33","285.4","11625.8"
"2025-04-11 11:55:57.439613","MIG CMT","C1975 OP01","0700","9259.0",NULL,NULL,"260","18","12.4","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","12.9","0.12","0.14",NULL,"0","2",NULL,NULL,"1.02",NULL,NULL,"286127","34","285.4","11625.8"
"2025-04-11 11:56:01.915104","MIG CMT","C537 OP01","0719","9259.0",NULL,NULL,"249","15.8","11.1","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","10.3","1.4","0.34",NULL,"3","4",NULL,NULL,"1.03",NULL,NULL,"286127","34","285.4","11625.8"
"2025-04-11 11:56:06.356757","MIG CMT","C551 OP01","0717","9260.0",NULL,NULL,"233","16.2","11.1","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","10.3","1.34","0.31",NULL,"3","4",NULL,NULL,"1.03",NULL,NULL,"286130","34","285.4","11625.8"
"2025-04-11 11:56:10.820445","MIG CMT","C555 OP01","0715","9261.0",NULL,NULL,"243","16.1","10.7","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","9.9","0.03","0.13",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286130","34","285.4","11625.8"
"2025-04-11 11:56:15.338684","MIG CMT","C559 OP01","0713","9262.0",NULL,NULL,"239","17.3","12.3","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","10.4","0.1","0.1",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286130","34","285.4","11625.8"
"2025-04-11 11:56:19.703906","MIG CMT","C713 OP01","0711","9264.0",NULL,NULL,"241","17.1","12.5","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","9.5","0.1","0.11",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286130","34","285.4","11625.8"
"2025-04-11 11:56:24.126336","MIG CMT","C713 OP01","0711","9264.0",NULL,NULL,"239","16.3","11.4","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","9.4","1.37","0.39",NULL,"2","5",NULL,NULL,"1.02",NULL,NULL,"286133","34","285.4","11625.8"
"2025-04-11 11:56:28.549858","MIG CMT","C711 OP01","0712","9265.0",NULL,NULL,"235","16.6","10.8","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","10.3","1.34","0.41",NULL,"2","4",NULL,NULL,"1.02",NULL,NULL,"286133","34","285.4","11625.8"
"2025-04-11 11:56:33.158553","MIG CMT","C557 OP01","0714","9266.0",NULL,NULL,"239","16.9","12.2","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","10.1","0.01","0.21",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286133","34","285.4","11625.8"
"2025-04-11 11:56:37.580362","MIG CMT","C553 OP01","0716","9267.0",NULL,NULL,"235","16.5","10.8","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","9.8","0.06","0.28",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286133","34","285.4","11625.8"
"2025-04-11 11:56:42.022496","MIG CMT","C539 OP01","0718","9268.0",NULL,NULL,"239","17.2","12.2","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","9.5","1.31","0.34",NULL,"2","5",NULL,NULL,"1.03",NULL,NULL,"286136","34","285.4","11625.8"
"2025-04-11 11:56:46.504505","MIG CMT","C375 OP01","0732","9269.0",NULL,NULL,"57","5.6","2.8","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","4","1.37","0.38",NULL,"3","7",NULL,NULL,"1.02",NULL,NULL,"286136","34","285.4","11625.8"
"2025-04-11 11:56:51.111541","MIG CMT","C375 OP01","0732","9269.0",NULL,NULL,"258","17.9","13.3","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","26.7","1.41","0.34",NULL,"2","5",NULL,NULL,"1.03",NULL,NULL,"286136","34","285.4","11625.8"
"2025-04-11 11:56:55.514056","MIG CMT","C375 OP01","0732","9270.0",NULL,NULL,"255","18","13.2","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","30.3","0","0",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286136","34","285.4","11625.8"
"2025-04-11 11:56:59.961853","MIG CMT","C624 OP01","0734","9270.0",NULL,NULL,"249","19.2","13.6","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","20.1","1.41","0.33",NULL,"3","5",NULL,NULL,"1.02",NULL,NULL,"286136","34","285.4","11625.8"
"2025-04-11 11:57:04.378316","MIG CMT","C624 OP01","0734","9271.0",NULL,NULL,"247","18.7","12.9","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","35.4","0.13","0.12",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286139","34","285.4","11625.8"
"2025-04-11 11:57:08.892281","MIG CMT","C226 OP01","0736","9271.0",NULL,NULL,"255","17.2","11.4","257","19.6",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.6","0","0","17.9","1.44","0.45",NULL,"4","6",NULL,NULL,"1.02",NULL,NULL,"286139","34","285.4","11625.8"
"2025-04-11 11:57:13.376451","MIG CMT","C6444 OP01","0709","9272.0",NULL,NULL,"55","6.1","2.7","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.7","0","0","5.2","1.31","0.43",NULL,"1","8",NULL,NULL,"1.02",NULL,NULL,"286139","34","285.4","11625.8"
"2025-04-11 11:57:17.860679","MIG CMT","C6444 OP01","0709","9273.0",NULL,NULL,"264","17.2","11.4","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.6","0","0","3.2","1.3","0.33",NULL,"2","7",NULL,NULL,"1.03",NULL,NULL,"286142","34","285.4","11625.8"
"2025-04-11 11:57:22.538152","MIG CMT","C6448 OP01","0707","9274.0",NULL,NULL,"261","17.3","12","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.7","0","0","16.4","0.02","0.09",NULL,"0","0",NULL,NULL,"1.01",NULL,NULL,"286142","34","285.4","11625.8"
"2025-04-11 11:57:26.999714","MIG CMT","C6464 OP01","0705","9274.0",NULL,NULL,"254","17","11.1","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.6","0","0","18.2","1.31","0.46",NULL,"3","5",NULL,NULL,"1.02",NULL,NULL,"286142","34","285.4","11625.8"
"2025-04-11 11:57:31.516863","MIG CMT","C6468 OP01","0703","9275.0",NULL,NULL,"261","17.7","12.1","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.6","0","0","12.3","1.3","0.47",NULL,"2","5",NULL,NULL,"1.02",NULL,NULL,"286145","34","285.4","11625.8"
"2025-04-11 11:57:36.094671","MIG CMT","C6482 OP01","0702","9276.0",NULL,NULL,"16","3.6","1","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5","0","0","4.1","1.42","0.42",NULL,"2","7",NULL,NULL,"1.03",NULL,NULL,"286145","34","285.4","11625.8"
"2025-04-11 11:57:40.676408","MIG CMT","C6466 OP01","0704","9277.0",NULL,NULL,"115","11","5.7","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.9","0","0","4.6","1.39","0.42",NULL,"3","6",NULL,NULL,"1.03",NULL,NULL,"286145","34","285.4","11625.8"
"2025-04-11 11:57:45.168236","MIG CMT","C6466 OP01","0704","9278.0",NULL,NULL,"255","17.9","12.4","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","2.5","1.32","0.44",NULL,"3","6",NULL,NULL,"1.04",NULL,NULL,"286145","34","285.4","11625.8"
"2025-04-11 11:57:49.53604","MIG CMT","C6462 OP01","0706","9279.0",NULL,NULL,"260","17.6","12.2","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","18.4","0.05","0.08",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","34","285.4","11625.8"
"2025-04-11 11:57:54.047134","MIG CMT","C6446 OP01","0708","9279.0",NULL,NULL,"255","17.9","12.7","270","19.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.8","0","0","17.3","0.24","0.27",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","34","285.4","11625.8"
"2025-04-11 11:57:58.586312","MIG CMT","op 10-new1","0684","9280.0",NULL,NULL,"113","15","3.8","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.2","1.29","0.3",NULL,"4","6",NULL,NULL,"1.03",NULL,NULL,"286148","34","285.4","11625.8"
"2025-04-11 11:58:03.271434","MIG CMT","op 10 -new2","0685","9281.0",NULL,NULL,"73","14.5","3.5","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","1.02","0.3",NULL,"0","7",NULL,NULL,"1.03",NULL,NULL,"286148","34","285.4","11625.8"
"2025-04-11 11:58:07.626754","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","34","285.4","11625.8"
"2025-04-11 11:58:11.985809","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0.11","0.16",NULL,"0","1",NULL,NULL,"1.02",NULL,NULL,"286148","34","285.4","11625.8"
"2025-04-11 11:58:16.313122","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0.14",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","34","285.4","11625.8"
"2025-04-11 11:58:20.625648","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","34","285.4","11625.8"
"2025-04-11 11:58:24.970699","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286148","34","285.4","11625.8"
"2025-04-11 11:58:42.328782","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","34","285.4","11625.8"
"2025-04-11 11:58:46.659894","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 11:58:55.330865","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 11:59:04.000833","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 11:59:08.314037","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 11:59:12.656877","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 11:59:17.04739","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 11:59:39.481581","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 11:59:48.185315","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 11:59:52.515093","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 11:59:56.894518","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 12:00:05.711798","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"0.51",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 12:00:10.022191","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"0",NULL,NULL,"286148","33","285.4","11625.8"
"2025-04-11 12:00:18.717988","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"0",NULL,NULL,"286148","32","285.4","11625.8"
"2025-04-11 12:01:02.088113","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"0",NULL,NULL,"286148","32","285.4","11625.9"
"2025-04-11 12:01:32.374887","MIG CMT","op 10 -new2","0685","9282.0",NULL,NULL,"126","14.3","4.4","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.2","0","0","2.1","0","0",NULL,"0","0",NULL,NULL,"0",NULL,NULL,"286148","31","285.4","11625.9"
